30.363000000000003,30.375,30.366999999999997,30.366999999999997,30.379,30.379,30.366999999999997,30.366999999999997,30.375,30.473000000000003,30.496,30.484,30.555,30.566,30.668000000000003,30.656,30.726999999999997,30.816,30.898000000000003,30.898000000000003,30.996,31.07,31.078000000000003,31.145,31.145,31.215,31.293000000000003,31.375,31.465,31.543000000000003,31.609,31.711,31.793000000000003,31.77,31.953000000000003,32.043,32.121,32.207,32.281,32.348,32.43,32.523,32.609,32.68,32.758,32.84,32.922,33.008,33.094,33.09,33.18,33.172,33.363,33.34,33.324,33.41,33.504,33.582,33.594,33.555
33.648,33.723,33.723,33.734,33.754,33.805,33.879,33.898,33.973,34.004,33.988,34.016,34.078,34.078,34.145,34.148,34.23,34.223,34.23,34.23,34.316,34.309,34.332,34.398,34.402,34.48,34.477,34.488,34.5,34.559,34.57,34.547,34.652,34.652,34.641,34.648,34.66,34.727,34.742,34.738,34.809,34.832,34.82,34.898,34.898,34.898,34.887,34.898,34.887,34.898,34.98,34.98,34.977,34.977,35.062,35.047,35.129,35.148,35.141,35.121
35.113,35.121,35.098,35.187,35.191,35.18,35.273,35.27,35.281,35.402,35.391,35.387,35.395,35.395,35.402,35.391,35.387,35.465,35.48,35.473,35.48,35.547,35.539,35.539,35.551,35.547,35.559,35.559,35.625,35.641,35.629,35.641,35.723,35.707,35.719,35.801,35.801,35.797,35.801,35.812,35.812,35.809,35.797,35.891,35.883,35.875,35.879,35.969,35.973,35.98,35.98,36.039,36.051,36.062,36.039,36.047,36.066,36.055,36.141,36.121
36.133,36.105,36.113,36.199,36.199,36.199,36.199,36.207,36.199,36.227,36.301,36.324,36.301,36.301,36.379,36.379,36.391,36.379,36.477,36.465,36.461,36.473,36.461,36.461,36.461,36.555,36.562,36.543,36.551,36.633,36.645,36.645,36.637,36.645,36.715,36.715,36.711,36.715,36.711,36.711,36.711,36.727,36.711,36.801,36.805,36.805,36.781,36.875,36.887,36.867,36.875,36.867,36.941,36.941,36.937,36.934,36.941,36.937,36.949,36.988
36.992,37.004,37.008,37.078,37.086,37.105,37.082,37.078,37.078,37.109,37.191,37.187,37.18,37.191,37.187,37.277,37.27,37.258,37.27,37.352,37.348,37.344,37.359,37.348,37.352,37.359,37.359,37.348,37.437,37.441,37.43,37.453,37.453,37.531,37.523,37.523,37.531,37.602,37.586,37.602,37.586,37.598,37.598,37.586,37.609,37.609,37.609,37.68,37.68,37.687,37.687,37.695,37.77,37.758,37.766,37.766,37.773,37.781,37.77,37.754
37.824,37.84,37.832,37.824,37.918,37.914,37.918,37.906,38.008,38.02,38.02,38.02,38.008,38.012,38.004,38.02,38.012,38.023,38.031,38.102,38.109,38.109,38.102,38.102,38.168,38.184,38.203,38.184,38.27,38.262,38.258,38.27,38.273,38.289,38.273,38.273,38.262,38.348,38.328,38.352,38.348,38.336,38.34,38.34,38.418,38.414,38.418,38.43,38.43,38.402,38.422,38.414,38.43,38.5,38.5,38.496,38.5,38.586,38.578,38.547
38.566,38.562,38.633,38.641,38.641,38.652,38.641,38.645,38.645,38.66,38.672,38.746,38.75,38.758,38.746,38.746,38.852,38.828,38.844,38.84,38.852,38.84,38.91,38.918,38.91,38.922,38.91,38.922,38.922,38.934,38.922,38.934,38.934,39.016,39.023,39.012,39.012,39.004,39.102,39.09,39.082,39.094,39.07,39.082,39.09,39.09,39.094,39.09,39.078,39.082,39.168,39.16,39.168,39.156,39.156,39.16,39.242,39.242,39.238,39.227
39.227,39.316,39.312,39.316,39.328,39.301,39.305,39.312,39.316,39.332,39.348,39.34,39.344,39.422,39.426,39.422,39.41,39.426,39.512,39.5,39.516,39.516,39.512,39.512,39.504,39.5,39.52,39.512,39.512,39.512,39.598,39.598,39.598,39.598,39.594,39.582,39.676,39.672,39.676,39.684,39.672,39.664,39.672,39.672,39.672,39.738,39.738,39.75,39.738,39.738,39.738,39.75,39.754,39.742,39.816,39.816,39.816,39.82,39.828,39.797
39.793,39.793,39.797,39.793,39.789,39.793,39.789,39.793,39.871,39.898,39.91,39.895,39.898,39.91,39.91,39.988,40.0,39.988,40.004,40.0,40.0,39.992,39.988,40.004,40.0,39.992,40.0,40.074,40.082,40.074,40.082,40.086,40.074,40.086,40.176,40.164,40.164,40.164,40.242,40.242,40.242,40.254,40.254,40.238,40.246,40.238,40.227,40.23,40.242,40.254,40.246,40.227,40.254,40.336,40.32,40.324,40.309,40.332,40.402,40.359
40.379,40.387,40.375,40.387,40.379,40.379,40.391,40.379,40.387,40.402,40.41,40.379,40.402,40.414,40.496,40.496,40.496,40.496,40.504,40.496,40.492,40.496,40.582,40.57,40.57,40.57,40.57,40.57,40.648,40.664,40.664,40.656,40.664,40.652,40.656,40.668,40.664,40.668,40.676,40.656,40.648,40.664,40.742,40.754,40.758,40.742,40.754,40.746,40.82,40.824,40.82,40.812,40.82,40.824,40.828,40.824,40.895,40.918,40.895,40.875
40.875,40.891,40.879,40.887,40.887,40.891,40.891,40.891,40.902,40.906,40.926,40.902,40.895,40.906,41.0,40.983999999999995,40.973,40.983999999999995,41.0,40.996,41.0,40.996,41.086000000000006,41.086000000000006,41.074,41.078,41.078,41.086000000000006,41.066,41.078,41.09,41.074,41.09,41.09,41.09,41.156000000000006,41.152,41.168,41.163999999999994,41.156000000000006,41.152,41.246,41.246,41.233999999999995,41.23,41.233999999999995,41.218999999999994,41.305,41.305,41.324,41.316,41.297,41.316,41.312,41.336000000000006,41.316,41.324,41.328,41.336000000000006,41.312
41.301,41.301,41.301,41.301,41.312,41.301,41.297,41.391000000000005,41.379,41.406000000000006,41.406000000000006,41.422,41.395,41.402,41.406000000000006,41.483999999999995,41.496,41.488,41.477,41.488,41.512,41.496,41.508,41.477,41.582,41.578,41.566,41.593999999999994,41.566,41.555,41.578,41.574,41.566,41.582,41.574,41.582,41.648,41.645,41.641000000000005,41.672,41.668,41.656000000000006,41.641000000000005,41.641000000000005,41.746,41.733999999999995,41.746,41.738,41.738,41.727,41.75,41.727,41.746,41.754,41.762,41.805,41.805,41.812,41.82,41.805
41.805,41.793,41.801,41.805,41.883,41.883,41.867,41.871,41.883,41.879,41.906000000000006,41.906000000000006,41.898,41.898,41.922,41.992,41.961000000000006,41.988,41.992,41.973,41.983999999999995,41.965,41.973,41.977,41.992,41.988,41.988,41.983999999999995,41.973,41.992,41.992,41.983999999999995,42.078,42.059,42.078,42.055,42.078,42.059,42.043,42.156000000000006,42.148,42.148,42.133,42.16,42.145,42.156000000000006,42.227,42.211000000000006,42.211000000000006,42.223,42.238,42.215,42.223,42.25,42.203,42.211000000000006,42.227,42.238,42.23,42.199
42.203,42.203,42.203,42.195,42.215,42.215,42.305,42.281000000000006,42.281000000000006,42.309,42.316,42.32,42.32,42.293,42.309,42.301,42.387,42.402,42.41,42.41,42.395,42.41,42.41,42.383,42.413999999999994,42.398,42.461000000000006,42.477,42.48,42.477,42.492,42.48,42.477,42.516000000000005,42.492,42.488,42.477,42.488,42.473,42.5,42.488,42.504,42.488,42.5,42.488,42.57,42.586000000000006,42.57,42.566,42.559,42.566,42.57,42.57,42.57,42.566,42.648,42.625,42.645,42.633,42.605
42.613,42.613,42.605,42.621,42.625,42.608999999999995,42.613,42.621,42.625,42.648,42.66,42.637,42.633,42.633,42.637,42.633,42.727,42.73,42.73,42.711000000000006,42.73,42.718999999999994,42.715,42.718999999999994,42.718999999999994,42.797,42.805,42.805,42.797,42.805,42.809,42.805,42.805,42.891000000000005,42.863,42.863,42.875,42.883,42.887,42.887,42.883,42.875,42.898,42.891000000000005,42.875,42.887,42.968999999999994,42.957,42.968999999999994,42.965,42.968999999999994,42.957,42.957,42.957,42.968999999999994,42.977,42.957,42.941,43.043,42.937
43.004,42.913999999999994,43.02,43.02,43.016000000000005,43.008,43.008,43.035,43.023,43.035,43.023,43.043,43.047,43.047,43.047,43.043,43.043,43.043,43.059,43.035,43.047,43.047,43.047,43.047,43.125,43.129,43.125,43.152,43.148,43.137,43.137,43.129,43.137,43.141000000000005,43.227,43.227,43.207,43.207,43.215,43.218999999999994,43.215,43.215,43.297,43.301,43.301,43.293,43.281000000000006,43.293,43.297,43.281000000000006,43.293,43.309,43.312,43.309,43.297,43.297,43.285,43.309,43.285,43.285
43.281000000000006,43.273,43.281000000000006,43.281000000000006,43.293,43.281000000000006,43.352,43.367,43.367,43.391000000000005,43.293,43.387,43.406000000000006,43.391000000000005,43.398,43.387,43.391000000000005,43.387,43.387,43.375,43.367,43.387,43.391000000000005,43.379,43.379,43.391000000000005,43.387,43.441,43.483999999999995,43.391000000000005,43.391000000000005,43.468999999999994,43.473,43.468999999999994,43.465,43.473,43.473,43.48,43.468999999999994,43.468999999999994,43.559,43.531000000000006,43.562,43.535,43.551,43.551,43.535,43.559,43.559,43.574,43.551,43.57,43.57,43.57,43.547,43.562,43.57,43.57,43.562,43.547
43.535,43.535,43.535,43.531000000000006,43.547,43.538999999999994,43.547,43.629,43.535,43.574,43.562,43.645,43.562,43.637,43.652,43.645,43.645,43.645,43.641000000000005,43.656000000000006,43.645,43.645,43.645,43.645,43.73,43.733999999999995,43.73,43.73,43.742,43.723,43.733999999999995,43.723,43.73,43.762,43.801,43.801,43.801,43.809,43.801,43.777,43.809,43.816,43.816,43.812,43.812,43.801,43.902,43.883,43.879,43.883,43.883,43.902,43.891000000000005,43.883,43.883,43.902,43.98,43.883,43.945,43.852
